age,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,shipping_type,previous_purchases,payment_method,frequency_of_purchases,subscription_status_Yes,discount_applied_Yes,Male
41,Sweater,Clothing,40,Idaho,S,Yellow,Spring,2.7,Next Day Air,14,Venmo,Every 3 Months,0,0,0
31,Hoodie,Clothing,53,Alaska,M,Red,Summer,4.7,Express,30,Debit Card,Quarterly,0,0,0
31,Sunglasses,Accessories,48,New Hampshire,S,Charcoal,Winter,3.8,Standard,10,Cash,Monthly,0,0,0
57,Sandals,Footwear,70,Ohio,M,Lavender,Winter,3.7,Express,7,PayPal,Weekly,0,0,0
29,Coat,Outerwear,29,Montana,L,Charcoal,Summer,4.7,Express,28,Credit Card,Quarterly,0,0,0
70,Belt,Accessories,29,Louisiana,M,Maroon,Fall,3.6,Next Day Air,19,Bank Transfer,Quarterly,0,0,0
51,Blouse,Clothing,53,Oregon,M,Brown,Fall,2.8,Express,13,Credit Card,Every 3 Months,0,0,0
45,Skirt,Clothing,79,Arizona,M,Lavender,Winter,3.7,Store Pickup,23,Venmo,Fortnightly,0,0,0
18,Shorts,Clothing,65,Alaska,XL,Brown,Spring,3.5,Express,5,Venmo,Weekly,0,0,0
37,Dress,Clothing,99,Utah,M,Olive,Summer,3.7,Store Pickup,17,Venmo,Bi-Weekly,0,0,0
23,Sunglasses,Accessories,60,New York,L,Lavender,Winter,3.0,Next Day Air,31,Venmo,Weekly,0,0,0
39,Shoes,Footwear,86,New Mexico,M,Gold,Winter,4.9,Free Shipping,19,PayPal,Weekly,0,0,0
62,Belt,Accessories,73,Louisiana,M,Silver,Winter,4.6,Free Shipping,8,Venmo,Fortnightly,0,0,0
70,Belt,Accessories,45,Ohio,M,Violet,Winter,3.3,Free Shipping,15,Credit Card,Annually,0,0,0
20,Belt,Accessories,70,Nevada,S,Brown,Summer,3.0,Next Day Air,18,Credit Card,Every 3 Months,0,0,0
42,Belt,Accessories,65,Idaho,M,Teal,Fall,3.5,Standard,16,PayPal,Annually,0,0,0
41,Skirt,Clothing,55,Arizona,L,Peach,Summer,4.2,Store Pickup,13,Cash,Monthly,0,0,0
24,T-shirt,Clothing,65,Utah,M,Maroon,Spring,4.5,Express,38,PayPal,Every 3 Months,0,0,0
37,Scarf,Accessories,21,Wyoming,XL,Lavender,Spring,2.8,Express,27,Bank Transfer,Bi-Weekly,0,0,0
30,Blouse,Clothing,26,Indiana,L,Lavender,Summer,4.9,Store Pickup,31,Bank Transfer,Quarterly,0,0,0
58,Sunglasses,Accessories,71,Wisconsin,S,Purple,Summer,3.3,Next Day Air,24,Cash,Bi-Weekly,0,0,0
43,Boots,Footwear,41,Texas,M,Green,Summer,3.0,Free Shipping,21,Debit Card,Bi-Weekly,0,0,0
19,Jacket,Outerwear,44,Utah,M,Yellow,Winter,3.9,2-Day Shipping,15,PayPal,Annually,0,0,0
23,Jeans,Clothing,81,Arkansas,S,Charcoal,Fall,2.8,Store Pickup,48,Venmo,Every 3 Months,0,0,0
65,Sunglasses,Accessories,77,Pennsylvania,S,Blue,Summer,4.5,2-Day Shipping,47,Cash,Quarterly,0,0,0
58,Sandals,Footwear,26,Georgia,M,Lavender,Fall,4.0,Free Shipping,23,PayPal,Weekly,0,0,0
50,Backpack,Accessories,31,Indiana,M,Brown,Summer,2.9,Express,4,PayPal,Quarterly,0,0,0
67,Blouse,Clothing,82,Idaho,S,White,Spring,4.0,Free Shipping,47,Credit Card,Every 3 Months,0,0,0
40,Shoes,Footwear,60,Montana,XL,Green,Summer,3.4,Store Pickup,7,PayPal,Monthly,0,0,0
55,Shirt,Clothing,70,Tennessee,L,Magenta,Fall,2.5,Free Shipping,6,Credit Card,Annually,0,0,0
52,Hoodie,Clothing,26,West Virginia,XL,Peach,Winter,2.8,2-Day Shipping,47,Credit Card,Quarterly,0,0,0
62,Dress,Clothing,100,California,L,Charcoal,Summer,3.0,Free Shipping,7,PayPal,Every 3 Months,0,0,0
64,Dress,Clothing,82,Georgia,M,Gold,Summer,3.1,Free Shipping,1,Debit Card,Quarterly,0,0,0
43,Sneakers,Footwear,24,Maryland,XL,Purple,Spring,2.6,2-Day Shipping,23,Credit Card,Weekly,0,0,0
61,Blouse,Clothing,74,Idaho,L,Teal,Summer,4.9,2-Day Shipping,30,Credit Card,Monthly,0,0,0
26,Backpack,Accessories,58,California,XL,Green,Summer,3.5,Next Day Air,24,Credit Card,Quarterly,0,0,0
22,Sweater,Clothing,56,Alabama,L,Orange,Spring,2.6,Store Pickup,9,PayPal,Weekly,0,0,0
51,Boots,Footwear,37,Utah,L,Peach,Spring,3.5,2-Day Shipping,25,Credit Card,Quarterly,0,0,0
69,Handbag,Accessories,64,Kentucky,M,Gold,Spring,4.5,Free Shipping,18,Cash,Bi-Weekly,0,0,0
50,Hoodie,Clothing,58,Vermont,S,Violet,Spring,4.3,Next Day Air,7,Venmo,Fortnightly,0,0,0
51,Belt,Accessories,44,Iowa,L,Charcoal,Summer,4.8,Next Day Air,2,Cash,Annually,0,0,0
56,Jewelry,Accessories,39,Georgia,M,Brown,Summer,4.2,Free Shipping,36,Debit Card,Annually,0,0,0
59,Blouse,Clothing,48,Alabama,L,Blue,Spring,3.2,Next Day Air,31,PayPal,Bi-Weekly,0,0,0
18,Handbag,Accessories,32,Nebraska,M,Gold,Fall,4.1,Express,10,Cash,Fortnightly,0,0,0
48,Handbag,Accessories,79,Rhode Island,M,Orange,Winter,4.0,Express,27,PayPal,Monthly,0,0,0
53,Coat,Outerwear,27,South Dakota,L,Turquoise,Winter,2.9,Next Day Air,14,PayPal,Every 3 Months,0,0,0
45,Belt,Accessories,98,Illinois,S,Peach,Fall,2.6,Store Pickup,17,Credit Card,Monthly,0,0,0
21,Boots,Footwear,67,North Carolina,M,Magenta,Winter,2.7,Free Shipping,10,Bank Transfer,Quarterly,0,0,0
42,Socks,Clothing,37,Florida,L,Black,Winter,4.6,2-Day Shipping,4,PayPal,Bi-Weekly,0,0,0
60,Shoes,Footwear,49,Pennsylvania,M,White,Spring,3.2,Store Pickup,25,Cash,Every 3 Months,0,0,0
21,Sneakers,Footwear,74,Vermont,M,Violet,Fall,4.1,2-Day Shipping,3,PayPal,Bi-Weekly,0,0,0
69,Jewelry,Accessories,93,Colorado,M,Olive,Summer,3.9,Standard,47,Venmo,Fortnightly,0,0,0
40,Handbag,Accessories,60,Utah,L,Red,Summer,3.0,Next Day Air,41,Bank Transfer,Bi-Weekly,0,0,0
31,Coat,Outerwear,76,Kentucky,S,Green,Spring,3.6,Standard,28,Venmo,Every 3 Months,0,0,0
44,Sunglasses,Accessories,64,Wyoming,L,Gold,Summer,4.6,Express,49,Debit Card,Every 3 Months,0,0,0
48,Shoes,Footwear,38,Maine,XL,Olive,Spring,4.5,Store Pickup,7,Bank Transfer,Fortnightly,0,0,0
32,Shoes,Footwear,91,Maine,L,Brown,Winter,3.2,Next Day Air,22,Bank Transfer,Monthly,0,0,0
42,Boots,Footwear,70,New Hampshire,S,Magenta,Summer,4.9,2-Day Shipping,34,Venmo,Monthly,0,0,0
27,Sandals,Footwear,22,Kansas,M,Violet,Fall,5.0,Standard,5,Debit Card,Bi-Weekly,0,0,0
69,Gloves,Accessories,59,New Jersey,M,Beige,Spring,3.8,Standard,15,Cash,Bi-Weekly,0,0,0
67,Backpack,Accessories,22,North Carolina,M,Blue,Spring,3.4,Next Day Air,26,Bank Transfer,Weekly,0,0,0
41,Handbag,Accessories,74,West Virginia,S,Orange,Winter,3.8,Store Pickup,3,Bank Transfer,Fortnightly,0,0,0
46,Sweater,Clothing,71,Kentucky,L,Maroon,Spring,3.2,Express,42,Credit Card,Quarterly,0,0,0
47,Coat,Outerwear,80,California,S,Charcoal,Summer,4.7,Store Pickup,1,Venmo,Monthly,0,0,0
33,T-shirt,Clothing,59,South Dakota,L,Olive,Fall,4.5,Express,20,PayPal,Every 3 Months,0,0,0
51,Backpack,Accessories,96,California,L,Green,Fall,3.3,Standard,39,PayPal,Monthly,0,0,0
26,Sunglasses,Accessories,43,Connecticut,L,Brown,Winter,3.9,Store Pickup,24,Credit Card,Fortnightly,0,0,0
22,Belt,Accessories,76,Idaho,S,Cyan,Winter,3.6,Express,49,Bank Transfer,Quarterly,0,0,0
49,Jacket,Outerwear,59,North Dakota,M,Beige,Fall,2.8,Store Pickup,7,Venmo,Bi-Weekly,0,0,0
58,Skirt,Clothing,48,Michigan,L,Teal,Summer,4.3,Free Shipping,13,Venmo,Every 3 Months,0,0,0
70,Belt,Accessories,22,Missouri,S,Gray,Spring,3.5,Free Shipping,2,Cash,Weekly,0,0,0
32,Boots,Footwear,40,California,M,Indigo,Winter,4.2,Express,4,Debit Card,Weekly,0,0,0
62,Jeans,Clothing,73,Delaware,L,Magenta,Spring,4.6,Express,17,Debit Card,Quarterly,0,0,0
52,Shoes,Footwear,26,Alabama,XL,Red,Fall,2.6,Free Shipping,43,PayPal,Bi-Weekly,0,0,0
23,Sweater,Clothing,41,New Hampshire,L,Turquoise,Spring,3.4,Next Day Air,6,PayPal,Monthly,0,0,0
26,Jewelry,Accessories,98,New York,L,Peach,Spring,3.1,Standard,46,PayPal,Quarterly,0,0,0
58,Shirt,Clothing,63,Oregon,L,White,Winter,3.6,Free Shipping,7,Debit Card,Bi-Weekly,0,0,0
26,Boots,Footwear,55,Massachusetts,L,Maroon,Winter,4.2,Next Day Air,34,Debit Card,Fortnightly,0,0,0
54,Shorts,Clothing,90,Utah,XL,Beige,Winter,3.6,Standard,21,PayPal,Every 3 Months,0,0,0
66,Handbag,Accessories,46,New Hampshire,M,Blue,Summer,3.6,Express,13,Venmo,Bi-Weekly,0,0,0
60,Sweater,Clothing,88,Illinois,S,Red,Spring,3.0,Store Pickup,33,Debit Card,Bi-Weekly,0,0,0
32,Belt,Accessories,95,Alaska,M,Blue,Spring,2.5,2-Day Shipping,24,Bank Transfer,Bi-Weekly,0,0,0
48,Belt,Accessories,31,Wyoming,M,Maroon,Fall,4.0,Store Pickup,4,Bank Transfer,Annually,0,0,0
69,Hoodie,Clothing,42,Colorado,L,Yellow,Spring,4.1,Next Day Air,5,Cash,Bi-Weekly,0,0,0
64,Sneakers,Footwear,44,Vermont,L,Pink,Winter,4.9,Next Day Air,11,Credit Card,Weekly,0,0,0
56,T-shirt,Clothing,99,Utah,M,Maroon,Spring,4.0,Next Day Air,20,Bank Transfer,Annually,0,0,0
22,Pants,Clothing,20,Illinois,S,Purple,Summer,3.5,Store Pickup,28,PayPal,Quarterly,0,0,0
46,Scarf,Accessories,37,Idaho,S,Indigo,Spring,3.2,Store Pickup,43,PayPal,Monthly,0,0,0
24,Sweater,Clothing,50,Nevada,L,Gray,Winter,2.8,Store Pickup,10,Venmo,Every 3 Months,0,0,0
47,Handbag,Accessories,73,Utah,M,Lavender,Summer,3.5,Next Day Air,26,Venmo,Every 3 Months,0,0,0
62,Shirt,Clothing,84,North Carolina,M,Charcoal,Spring,3.1,Free Shipping,29,Bank Transfer,Monthly,0,0,0
34,Dress,Clothing,64,Arkansas,M,Teal,Spring,3.3,Store Pickup,35,Bank Transfer,Quarterly,0,0,0
50,Sandals,Footwear,21,North Carolina,L,Blue,Fall,4.6,Free Shipping,23,Cash,Bi-Weekly,0,0,0
29,Shirt,Clothing,36,Texas,M,Peach,Summer,4.9,Store Pickup,15,Bank Transfer,Quarterly,0,0,0
68,Dress,Clothing,81,Nevada,L,Orange,Winter,3.4,2-Day Shipping,46,Credit Card,Annually,0,0,0
52,Sunglasses,Accessories,54,Utah,L,Silver,Fall,3.5,Next Day Air,14,Bank Transfer,Bi-Weekly,0,0,0
29,Socks,Clothing,63,Pennsylvania,L,Red,Summer,4.8,Store Pickup,17,Cash,Every 3 Months,0,0,0
22,Sandals,Footwear,59,Georgia,M,Gray,Summer,2.7,Store Pickup,9,Cash,Weekly,0,0,0
62,Hat,Accessories,53,Minnesota,S,Beige,Fall,3.4,Standard,13,Venmo,Fortnightly,0,0,0
69,Shirt,Clothing,63,Kansas,L,White,Winter,3.5,Next Day Air,20,Bank Transfer,Monthly,0,0,0
48,Shoes,Footwear,33,Delaware,M,Silver,Fall,3.7,Free Shipping,39,Bank Transfer,Quarterly,0,0,0
66,Pants,Clothing,64,New Mexico,L,Cyan,Summer,3.3,Next Day Air,50,Bank Transfer,Quarterly,0,0,0
42,Shirt,Clothing,98,Michigan,S,Maroon,Fall,2.9,Free Shipping,21,Bank Transfer,Bi-Weekly,0,0,0
50,Hat,Accessories,85,Vermont,L,Purple,Winter,3.9,Express,3,Bank Transfer,Weekly,0,0,0
32,Jewelry,Accessories,82,Idaho,S,Brown,Summer,2.7,Express,9,PayPal,Fortnightly,0,0,0
51,Jacket,Outerwear,85,South Dakota,M,Green,Summer,4.3,Standard,29,Cash,Bi-Weekly,0,0,0
27,Shirt,Clothing,37,Illinois,S,Peach,Winter,3.0,2-Day Shipping,42,Bank Transfer,Weekly,0,0,0
43,Pants,Clothing,56,Georgia,S,Turquoise,Summer,5.0,2-Day Shipping,41,Debit Card,Fortnightly,0,0,0
48,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,Express,17,Debit Card,Monthly,0,0,0
62,Sandals,Footwear,57,Alabama,M,Yellow,Winter,4.7,Next Day Air,20,PayPal,Annually,0,0,0
65,Blouse,Clothing,31,Hawaii,L,Gray,Winter,4.6,Standard,18,Credit Card,Bi-Weekly,0,0,0
50,Socks,Clothing,69,Oregon,M,Purple,Fall,3.2,2-Day Shipping,7,PayPal,Monthly,0,0,0
60,Jacket,Outerwear,92,Illinois,M,Gray,Winter,4.3,Free Shipping,47,Bank Transfer,Fortnightly,0,0,0
19,Handbag,Accessories,46,Texas,L,Lavender,Fall,4.6,Next Day Air,2,Bank Transfer,Bi-Weekly,0,0,0
21,Belt,Accessories,81,Kansas,XL,Indigo,Spring,4.9,Free Shipping,25,Debit Card,Quarterly,0,0,0
19,Blouse,Clothing,97,Texas,S,Green,Fall,3.8,Express,26,Venmo,Annually,0,0,0
46,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,Express,2,Debit Card,Weekly,0,0,0
21,Handbag,Accessories,56,Arkansas,M,Olive,Spring,4.7,Store Pickup,45,Venmo,Bi-Weekly,0,0,0
26,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,4.1,Free Shipping,9,Bank Transfer,Bi-Weekly,0,0,0
50,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,Store Pickup,1,Venmo,Weekly,0,0,0
43,Hoodie,Clothing,50,Florida,M,Olive,Fall,3.0,Free Shipping,4,PayPal,Bi-Weekly,0,0,0
61,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,Standard,31,Debit Card,Quarterly,0,0,0
63,Sandals,Footwear,79,Louisiana,XL,Silver,Winter,4.7,2-Day Shipping,21,Credit Card,Every 3 Months,0,0,0
46,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4.0,Store Pickup,32,Debit Card,Fortnightly,0,0,0
63,Hoodie,Clothing,38,Louisiana,L,Black,Fall,2.6,Standard,16,Venmo,Weekly,0,0,0
23,Socks,Clothing,45,Georgia,M,Pink,Fall,3.0,Express,34,Credit Card,Fortnightly,0,0,0
57,Handbag,Accessories,77,Iowa,XL,Red,Fall,3.3,Next Day Air,40,Venmo,Bi-Weekly,0,0,0
57,Jewelry,Accessories,51,California,M,Peach,Summer,3.4,Standard,4,Cash,Every 3 Months,0,0,0
33,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,Standard,3,Cash,Quarterly,0,0,0
57,Sunglasses,Accessories,76,Maine,L,Lavender,Winter,2.6,Store Pickup,28,Bank Transfer,Bi-Weekly,0,0,0
55,Gloves,Accessories,94,Louisiana,M,Beige,Winter,3.4,Free Shipping,43,Credit Card,Every 3 Months,0,0,0
65,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,4.4,Standard,20,Cash,Annually,0,0,0
60,Sandals,Footwear,20,Maryland,S,Cyan,Summer,4.7,Express,40,Venmo,Every 3 Months,0,0,0
52,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,Store Pickup,34,Venmo,Every 3 Months,0,0,0
34,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9,Store Pickup,11,Bank Transfer,Every 3 Months,0,0,0
33,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,Express,26,Cash,Quarterly,0,0,0
58,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,Next Day Air,29,Cash,Bi-Weekly,0,0,0
35,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,Store Pickup,47,Bank Transfer,Weekly,0,0,0
68,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,Free Shipping,48,Venmo,Fortnightly,0,0,0
58,Skirt,Clothing,32,Minnesota,M,Gray,Fall,3.1,Next Day Air,29,Cash,Bi-Weekly,0,0,0
34,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,2-Day Shipping,14,Bank Transfer,Monthly,0,0,0
47,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,Next Day Air,40,Cash,Every 3 Months,0,0,0
35,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,Next Day Air,4,Venmo,Weekly,0,0,0
34,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,Free Shipping,37,Bank Transfer,Weekly,0,0,0
36,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,Express,47,Credit Card,Bi-Weekly,0,0,0
23,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4.0,2-Day Shipping,1,Venmo,Quarterly,0,0,0
68,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9,Store Pickup,26,Cash,Quarterly,0,0,0
23,Boots,Footwear,70,Maine,L,Beige,Spring,2.6,Free Shipping,12,Debit Card,Quarterly,0,0,0
57,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.6,Standard,16,PayPal,Fortnightly,0,0,0
21,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.9,Free Shipping,19,PayPal,Annually,0,0,0
45,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,Express,21,Credit Card,Weekly,0,0,0
37,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,Free Shipping,15,Venmo,Weekly,0,0,0
18,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,Free Shipping,9,Venmo,Annually,0,0,0
55,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,Express,7,Bank Transfer,Bi-Weekly,0,0,0
52,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,2-Day Shipping,47,Bank Transfer,Quarterly,0,0,0
49,Belt,Accessories,90,North Carolina,M,Red,Fall,3.1,Store Pickup,17,PayPal,Monthly,0,0,0
56,Socks,Clothing,88,Alabama,L,Red,Fall,3.1,Next Day Air,46,Venmo,Fortnightly,0,0,0
27,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,Standard,32,Cash,Quarterly,0,0,0
22,Handbag,Accessories,90,Montana,M,Brown,Fall,4.3,Free Shipping,34,Cash,Annually,0,0,0
18,Shirt,Clothing,50,Montana,M,Black,Winter,3.1,2-Day Shipping,18,Cash,Monthly,0,0,0
21,Belt,Accessories,34,Maine,L,Red,Fall,3.1,Store Pickup,5,Debit Card,Fortnightly,0,0,0
30,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.9,2-Day Shipping,44,Credit Card,Monthly,0,0,0
62,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9,Store Pickup,4,Bank Transfer,Quarterly,0,0,0
28,Backpack,Accessories,87,Nebraska,XL,Turquoise,Fall,3.8,Next Day Air,37,Cash,Fortnightly,0,0,0
66,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,2-Day Shipping,43,Cash,Monthly,0,0,0
66,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,3.9,Standard,28,Bank Transfer,Quarterly,0,0,0
49,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.8,Express,36,Cash,Monthly,0,0,0
40,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,Standard,16,Credit Card,Annually,0,0,0
49,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3.0,Store Pickup,38,Bank Transfer,Every 3 Months,0,0,0
19,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,Next Day Air,37,Bank Transfer,Fortnightly,0,0,0
24,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,2-Day Shipping,9,Cash,Bi-Weekly,0,0,0
31,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,2-Day Shipping,14,PayPal,Fortnightly,0,0,0
35,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,Free Shipping,3,Venmo,Weekly,0,0,0
65,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,Express,10,Credit Card,Fortnightly,0,0,0
68,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,Express,26,Bank Transfer,Bi-Weekly,0,0,0
57,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,Standard,30,Debit Card,Bi-Weekly,0,0,0
69,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,Next Day Air,32,PayPal,Fortnightly,0,0,0
45,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,Store Pickup,35,PayPal,Monthly,0,0,0
35,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,Store Pickup,26,Debit Card,Every 3 Months,0,0,0
36,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,2-Day Shipping,39,Credit Card,Monthly,0,0,0
55,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,Standard,31,Credit Card,Monthly,0,0,0
66,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,Free Shipping,28,Credit Card,Annually,0,0,0
57,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,Free Shipping,12,Debit Card,Bi-Weekly,0,0,0
18,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,Standard,46,PayPal,Weekly,0,0,0
31,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,Free Shipping,27,PayPal,Every 3 Months,0,0,0
50,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,Free Shipping,4,Credit Card,Annually,0,0,0
50,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,Standard,14,Cash,Every 3 Months,0,0,0
61,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,2-Day Shipping,30,Venmo,Quarterly,0,0,0
52,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,Express,6,PayPal,Annually,0,0,0
38,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,Store Pickup,43,Venmo,Annually,0,0,0
67,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,Free Shipping,28,Debit Card,Weekly,0,0,0
42,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,Standard,39,Bank Transfer,Monthly,0,0,0
25,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,Store Pickup,30,PayPal,Bi-Weekly,0,0,0
41,Jeans,Clothing,78,California,S,Purple,Fall,3.4,Free Shipping,5,Credit Card,Fortnightly,0,0,0
62,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,Store Pickup,42,Credit Card,Every 3 Months,0,0,0
19,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3.0,Free Shipping,20,Cash,Fortnightly,0,0,0
63,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,Express,35,Credit Card,Fortnightly,0,0,0
43,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,Standard,10,Credit Card,Bi-Weekly,0,0,0
68,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,Next Day Air,36,Credit Card,Quarterly,0,0,0
24,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,Express,21,Debit Card,Fortnightly,0,0,0
27,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,Free Shipping,29,Credit Card,Every 3 Months,0,0,0
61,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,Free Shipping,39,Debit Card,Weekly,0,0,0
59,Handbag,Accessories,40,Maine,XL,Pink,Winter,4.2,Express,16,PayPal,Monthly,0,0,0
67,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,Free Shipping,32,Credit Card,Monthly,0,0,0
46,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,2-Day Shipping,34,Cash,Monthly,0,0,0
65,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,Standard,38,Venmo,Annually,0,0,0
63,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,Express,14,Venmo,Annually,0,0,0
57,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.3,Free Shipping,23,Debit Card,Bi-Weekly,0,0,0
40,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,2-Day Shipping,50,Bank Transfer,Every 3 Months,0,0,0
36,Boots,Footwear,52,California,M,Brown,Winter,3.0,Free Shipping,49,PayPal,Monthly,0,0,0
67,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.7,Next Day Air,14,PayPal,Annually,0,0,0
61,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,2-Day Shipping,42,PayPal,Weekly,0,0,0
64,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,Standard,39,Debit Card,Annually,0,0,0
30,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,Express,43,Venmo,Bi-Weekly,0,0,0
53,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,Standard,12,Cash,Monthly,0,0,0
27,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,2-Day Shipping,21,Debit Card,Weekly,0,0,0
27,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,Standard,33,Credit Card,Monthly,0,0,0
53,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,Free Shipping,6,Debit Card,Annually,0,0,0
34,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,Free Shipping,10,PayPal,Every 3 Months,0,0,0
39,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,Next Day Air,18,Cash,Weekly,0,0,0
44,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,Express,46,Venmo,Weekly,0,0,0
37,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,Express,49,PayPal,Monthly,0,0,0
57,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,2-Day Shipping,39,Credit Card,Weekly,0,0,0
38,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,Free Shipping,16,Cash,Monthly,0,0,0
21,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,Standard,28,Cash,Annually,0,0,0
45,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,Store Pickup,22,PayPal,Quarterly,0,0,0
68,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,Standard,36,Venmo,Bi-Weekly,0,0,0
37,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,Free Shipping,18,PayPal,Monthly,0,0,0
53,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,Store Pickup,31,Credit Card,Weekly,0,0,0
57,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,Next Day Air,38,Bank Transfer,Fortnightly,0,0,0
28,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,Free Shipping,42,Debit Card,Quarterly,0,0,0
37,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,2-Day Shipping,27,PayPal,Annually,0,0,0
